,club_id,name,country_id,foundation_date,value,stadium,squad_size,average_age,national_players,current_transform_record,foriegners
823,c-1158,FC Lorient,n-50,,87.40m,Stade du Moustoir,26,24.6,7,9250000.0,12
824,c-417,OGC Nice,n-50,,235.60m,Allianz Riviera,27,24.4,13,-39600000.0,18
825,c-969,Montpellier HSC,n-50,,115.40m,Stade de la Mosson,28,25.7,5,500000.0,12
826,c-750,FC Sochaux-Montbéliard,n-50,,27.05m,Stade Auguste-Bonal,25,26.2,4,4000000.0,11
827,c-995,FC Nantes,n-50,,123.80m,Stade de la Beaujoire,27,26.3,8,-12450000.0,12
828,c-1421,Stade Reims,n-50,,95.10m,Stade Auguste-Delaune,25,24.6,7,8550000.0,16
829,c-1423,Valenciennes FC,n-50,,17.60m,Stade du Hainaut,28,25.0,4,-500000.0,8
830,c-595,SC Bastia,n-50,,12.30m,Stade Armand-Cesari,25,27.6,6,480000.0,8
831,c-14171,Thonon Évian Grand Genève FC,n-50,,,Stade Camille Fournier,27,27.4,1,0.0,6
832,c-1147,AC Ajaccio,n-50,,27.15m,Stade François-Coty,30,28.4,9,300000.0,15
833,c-855,EA Guingamp,n-50,,21.55m,Stade du Roudourou,27,25.4,1,3700000.0,7
834,c-583,Paris Saint-Germain,n-50,,882.55m,Parc des Princes,27,25.1,13,-88200000.0,17
835,c-162,AS Monaco,n-50,,324.20m,Stade Louis-II,27,24.3,9,112700000.0,27
836,c-1041,Olympique Lyon,n-50,,231.80m,Groupama Stadium,23,25.2,2,46400000.0,10
837,c-244,Olympique Marseille,n-50,,259.20m,Orange Vélodrome,22,26.7,13,-77930000.0,16
838,c-618,AS Saint-Étienne,n-50,,39.00m,Stade Geoffroy-Guichard,29,25.1,3,12850000.0,8
839,c-1082,LOSC Lille,n-50,,220.90m,Decathlon Arena-Stade Pierre-Mauroy,23,26.0,8,75500000.0,15
840,c-40,FC Girondins Bordeaux,n-50,,33.20m,Matmut Atlantique,26,22.7,6,12700000.0,13
841,c-273,Stade Rennais FC,n-50,,320.30m,Roazhon Park,28,24.5,11,14500000.0,14
842,c-1158,FC Lorient,n-50,,87.40m,Stade du Moustoir,26,24.6,7,9250000.0,12
843,c-417,OGC Nice,n-50,,235.60m,Allianz Riviera,27,24.4,13,-39600000.0,18
844,c-969,Montpellier HSC,n-50,,115.40m,Stade de la Mosson,28,25.7,5,500000.0,12
845,c-415,FC Toulouse,n-50,,78.85m,Stadium Municipal,26,24.4,6,-3000000.0,23
846,c-995,FC Nantes,n-50,,123.80m,Stade de la Beaujoire,27,26.3,8,-12450000.0,12
847,c-1421,Stade Reims,n-50,,95.10m,Stade Auguste-Delaune,25,24.6,7,8550000.0,16
848,c-855,EA Guingamp,n-50,,21.55m,Stade du Roudourou,27,25.4,1,3700000.0,7
849,c-14171,Thonon Évian Grand Genève FC,n-50,,,Stade Camille Fournier,27,27.4,1,0.0,6
850,c-595,SC Bastia,n-50,,12.30m,Stade Armand-Cesari,25,27.6,6,480000.0,8
851,c-1162,SM Caen,n-50,,23.55m,Stade Michel-d'Ornano,27,25.7,4,3050000.0,12
852,c-347,FC Metz,n-50,,25.25m,Stade Saint-Symphorien,21,25.0,7,14200000.0,14
853,c-826,RC Lens,n-50,,184.10m,Stade Bollaert-Delelis,30,25.7,13,13240000.0,18
854,c-583,Paris Saint-Germain,n-50,,882.55m,Parc des Princes,27,25.1,13,-88200000.0,17
855,c-162,AS Monaco,n-50,,324.20m,Stade Louis-II,27,24.3,9,112700000.0,27
856,c-1041,Olympique Lyon,n-50,,231.80m,Groupama Stadium,23,25.2,2,46400000.0,10
857,c-244,Olympique Marseille,n-50,,259.20m,Orange Vélodrome,22,26.7,13,-77930000.0,16
858,c-618,AS Saint-Étienne,n-50,,39.00m,Stade Geoffroy-Guichard,29,25.1,3,12850000.0,8
859,c-273,Stade Rennais FC,n-50,,320.30m,Roazhon Park,28,24.5,11,14500000.0,14
860,c-40,FC Girondins Bordeaux,n-50,,33.20m,Matmut Atlantique,26,22.7,6,12700000.0,13
861,c-417,OGC Nice,n-50,,235.60m,Allianz Riviera,27,24.4,13,-39600000.0,18
862,c-1082,LOSC Lille,n-50,,220.90m,Decathlon Arena-Stade Pierre-Mauroy,23,26.0,8,75500000.0,15
863,c-1158,FC Lorient,n-50,,87.40m,Stade du Moustoir,26,24.6,7,9250000.0,12
864,c-969,Montpellier HSC,n-50,,115.40m,Stade de la Mosson,28,25.7,5,500000.0,12
865,c-1421,Stade Reims,n-50,,95.10m,Stade Auguste-Delaune,25,24.6,7,8550000.0,16
866,c-415,FC Toulouse,n-50,,78.85m,Stadium Municipal,26,24.4,6,-3000000.0,23
867,c-995,FC Nantes,n-50,,123.80m,Stade de la Beaujoire,27,26.3,8,-12450000.0,12
868,c-1162,SM Caen,n-50,,23.55m,Stade Michel-d'Ornano,27,25.7,4,3050000.0,12
869,c-855,EA Guingamp,n-50,,21.55m,Stade du Roudourou,27,25.4,1,3700000.0,7
870,c-1420,Angers SCO,n-50,,52.20m,Stade Raymond Kopa,31,25.0,6,31000000.0,15
871,c-1095,ESTAC Troyes,n-50,,77.30m,Stade de l'Aube,27,25.4,4,-14800000.0,13
872,c-595,SC Bastia,n-50,,12.30m,Stade Armand-Cesari,25,27.6,6,480000.0,8
873,c-3558,GFC Ajaccio,n-50,,,Stade Ange-Casanova,5,26.8,1,0.0,1
874,c-583,Paris Saint-Germain,n-50,,882.55m,Parc des Princes,27,25.1,13,-88200000.0,17
875,c-162,AS Monaco,n-50,,324.20m,Stade Louis-II,27,24.3,9,112700000.0,27
876,c-1041,Olympique Lyon,n-50,,231.80m,Groupama Stadium,23,25.2,2,46400000.0,10
877,c-417,OGC Nice,n-50,,235.60m,Allianz Riviera,27,24.4,13,-39600000.0,18
878,c-244,Olympique Marseille,n-50,,259.20m,Orange Vélodrome,22,26.7,13,-77930000.0,16
879,c-40,FC Girondins Bordeaux,n-50,,33.20m,Matmut Atlantique,26,22.7,6,12700000.0,13
880,c-618,AS Saint-Étienne,n-50,,39.00m,Stade Geoffroy-Guichard,29,25.1,3,12850000.0,8
881,c-1082,LOSC Lille,n-50,,220.90m,Decathlon Arena-Stade Pierre-Mauroy,23,26.0,8,75500000.0,15
882,c-273,Stade Rennais FC,n-50,,320.30m,Roazhon Park,28,24.5,11,14500000.0,14
883,c-415,FC Toulouse,n-50,,78.85m,Stadium Municipal,26,24.4,6,-3000000.0,23
884,c-1158,FC Lorient,n-50,,87.40m,Stade du Moustoir,26,24.6,7,9250000.0,12
885,c-969,Montpellier HSC,n-50,,115.40m,Stade de la Mosson,28,25.7,5,500000.0,12
886,c-995,FC Nantes,n-50,,123.80m,Stade de la Beaujoire,27,26.3,8,-12450000.0,12
887,c-1420,Angers SCO,n-50,,52.20m,Stade Raymond Kopa,31,25.0,6,31000000.0,15
888,c-855,EA Guingamp,n-50,,21.55m,Stade du Roudourou,27,25.4,1,3700000.0,7
889,c-347,FC Metz,n-50,,25.25m,Stade Saint-Symphorien,21,25.0,7,14200000.0,14
890,c-1162,SM Caen,n-50,,23.55m,Stade Michel-d'Ornano,27,25.7,4,3050000.0,12
